code,level,description_ar_derived,child_count,regulation_ids
520943,6,"أقمشة أخر بنسج تويل """"سرجية"""" ثلاثي أو رباعي الخيوط، بما فيه التويل المتقاطع",1,REG-047
520949,6,نسج أُخر,1,REG-047
520951,6,بنسج سادة,1,REG-047
520952,6,"""ـ ـ بنسج تويل """"سرجية"""" ثلاثي أو رباعي الخيوط، بما فيه التويل المتقاطع""",1,REG-047
520959,6,نسج أُخر,1,REG-047
521011,6,بنسج سادة,1,REG-047
521019,6,نسج أُخر,1,REG-047
521021,6,بنسج سادة,1,REG-047
521029,6,نسج أُخر,1,REG-047
521031,6,بنسج سادة,1,REG-047
521032,6,"""ـ ـ بنسج تويل """"سرجية"""" ثلاثي أو رباعي الخيوط، بما فيه التويل المتقاطع""",1,REG-047
521039,6,نسج أُخر,1,REG-047
521041,6,بنسج سادة,1,REG-047
521049,6,نسج أُخر,1,REG-047
521051,6,بنسج سادة,1,REG-047
521059,6,نسج أُخر,1,REG-047
521111,6,بنسج سادة,1,REG-047
521112,6,"""ـ ـ بنسج تويل """"سرجية"""" ثلاثي أو رباعي الخيوط، بما فيه التويل المتقاطع""",1,REG-047
521119,6,نسج أُخر,1,REG-047
521120,6,مقصورة,1,REG-047
521131,6,بنسج سادة,1,REG-047
521132,6,"""ـ ـ بنسج تويل """"سرجية"""" ثلاثي أو رباعي الخيوط، بما فيه التويل المتقاطع""",1,REG-047
521139,6,نسج أُخر,1,REG-047
521141,6,بنسج سادة,1,REG-047
521142,6,دنيم (جينز),1,REG-047
521143,6,"""ـ ـ بنسج تويل """"سرجية"""" ثلاثي أو رباعي الخيوط، بما فيه التويل المتقاطع""",1,REG-047
